KNN Line Recall scores
KNN k=52: [np.float64(0.5688545688545688), np.float64(0.7277985332779854), np.float64(0.7100539909528674), np.float64(0.7401590300740042), np.float64(0.7467753522357341), np.float64(0.7565627752532791), np.float64(0.7597604259094941), np.float64(0.7139605940431054), np.float64(0.712837644090153), np.float64(0.7167273156535975), np.float64(0.711805299374837), np.float64(0.6864138797742281), np.float64(0.7090482096020071), np.float64(0.7036232167285519), np.float64(0.6700826869457035), np.float64(0.6872076574425849), np.float64(0.7286379471143297), np.float64(0.6042186746103337), np.float64(0.427297089634752)]
KNN k=53: [np.float64(0.5688545688545688), np.float64(0.7151490733279613), np.float64(0.7277777777777777), np.float64(0.7382039573820395), np.float64(0.7414406358668654), np.float64(0.765483603154836), np.float64(0.7672592360114778), np.float64(0.7178117880786823), np.float64(0.7345614196678026), np.float64(0.7290123789292243), np.float64(0.7088996748778924), np.float64(0.6878995433789955), np.float64(0.7116013662849106), np.float64(0.7030640754045009), np.float64(0.6705037018196044), np.float64(0.6992819894146949), np.float64(0.7267259807269599), np.float64(0.6042186746103337), np.float64(0.427297089634752)]
KNN k=54: [np.float64(0.6040307548928239), np.float64(0.7151490733279613), np.float64(0.7100539909528674), np.float64(0.733270351125807), np.float64(0.7414406358668654), np.float64(0.761048683715138), np.float64(0.7597604259094941), np.float64(0.7139605940431054), np.float64(0.7153653440558835), np.float64(0.7230867579908676), np.float64(0.7146688406949984), np.float64(0.6816373716530344), np.float64(0.7193455007645905), np.float64(0.7011504428126644), np.float64(0.670272463314726), np.float64(0.7040733914607382), np.float64(0.7286559022320579), np.float64(0.6042186746103337), np.float64(0.427297089634752)]
KNN k=55: [np.float64(0.6040307548928239), np.float64(0.7151490733279613), np.float64(0.7277777777777777), np.float64(0.7580892772791686), np.float64(0.7414406358668654), np.float64(0.7565627752532791), np.float64(0.7702502649610569), np.float64(0.7130529125101873), np.float64(0.7254064454064455), np.float64(0.7409825635723801), np.float64(0.7011185519880953), np.float64(0.6847987741213655), np.float64(0.7129040297354987), np.float64(0.7011504428126644), np.float64(0.6681562345960783), np.float64(0.7131550411711698), np.float64(0.7175403225806453), np.float64(0.6042186746103337), np.float64(0.427297089634752)]
KNN k=56: [np.float64(0.6040307548928239), np.float64(0.7401265721381078), np.float64(0.7361739384211294), np.float64(0.751587676481394), np.float64(0.7520159503766062), np.float64(0.761048683715138), np.float64(0.7453237680288461), np.float64(0.7139605940431054), np.float64(0.7248995725643693), np.float64(0.7260763270494481), np.float64(0.7128339260397174), np.float64(0.6832332660526019), np.float64(0.7103472615823835), np.float64(0.6904795875713473), np.float64(0.66260090162073), np.float64(0.7048677746247642), np.float64(0.7093584127998054), np.float64(0.5464789912446065), np.float64(0.427297089634752)]
KNN k=57: [np.float64(0.6040307548928239), np.float64(0.7277985332779854), np.float64(0.7276816137385853), np.float64(0.7580892772791686), np.float64(0.7571744544812461), np.float64(0.761048683715138), np.float64(0.7559532752403846), np.float64(0.7245626268055415), np.float64(0.722113895738946), np.float64(0.732576647097195), np.float64(0.7099677546061586), np.float64(0.6864182532338469), np.float64(0.7143259510997996), np.float64(0.6852404718922718), np.float64(0.6711009339261288), np.float64(0.7254060485495568), np.float64(0.6957502122241086), np.float64(0.6042186746103337), np.float64(0.427297089634752)]
KNN k=58: [np.float64(0.6040307548928239), np.float64(0.7277985332779854), np.float64(0.71900826446281), np.float64(0.7469192491690523), np.float64(0.7571744544812461), np.float64(0.7565627752532791), np.float64(0.7442486176935229), np.float64(0.7208030613942653), np.float64(0.7035613924413603), np.float64(0.7228144819770563), np.float64(0.711805299374837), np.float64(0.6944247325969618), np.float64(0.7158768014023931), np.float64(0.674349481085167), np.float64(0.6628031629875476), np.float64(0.7228026926782739), np.float64(0.6810789273874049), np.float64(0.6042186746103337), np.float64(0.427297089634752)]
KNN k=59: [np.float64(0.6040307548928239), np.float64(0.7151490733279613), np.float64(0.7276816137385853), np.float64(0.7469192491690523), np.float64(0.7520159503766062), np.float64(0.761048683715138), np.float64(0.7591315670289855), np.float64(0.7282532016012468), np.float64(0.7093656017536499), np.float64(0.732576647097195), np.float64(0.7070613988026966), np.float64(0.6913483639170364), np.float64(0.7244172878028914), np.float64(0.6718791812362546), np.float64(0.657296168195666), np.float64(0.7284112662813904), np.float64(0.6641597492206927), np.float64(0.6042186746103337), np.float64(0.427297089634752)]
KNN k=60: [np.float64(0.6040307548928239), np.float64(0.7071216854922695), np.float64(0.71900826446281), np.float64(0.7293473457703318), np.float64(0.7520159503766062), np.float64(0.761048683715138), np.float64(0.7372727419772256), np.float64(0.7245626268055415), np.float64(0.7035613924413603), np.float64(0.7230867579908676), np.float64(0.7059494465379464), np.float64(0.6994634617814708), np.float64(0.7175674205713881), np.float64(0.6715314502600384), np.float64(0.6574816641602591), np.float64(0.735120729016756), np.float64(0.6407605559926567), np.float64(0.6042186746103337), np.float64(0.427297089634752)]
KNN k=61: [np.float64(0.6040307548928239), np.float64(0.7071216854922695), np.float64(0.71900826446281), np.float64(0.751587676481394), np.float64(0.7571744544812461), np.float64(0.7565627752532791), np.float64(0.7628779395296752), np.float64(0.7215921850437906), np.float64(0.712837644090153), np.float64(0.7290123789292243), np.float64(0.7049705082824255), np.float64(0.6901869561471525), np.float64(0.7194099969130145), np.float64(0.6751601747848699), np.float64(0.6602864696946391), np.float64(0.7376747397406014), np.float64(0.7098977183320221), np.float64(0.6042186746103337), np.float64(0.427297089634752)]
KNN k=62: [np.float64(0.6040307548928239), np.float64(0.7071216854922695), np.float64(0.71900826446281), np.float64(0.7293473457703318), np.float64(0.7571744544812461), np.float64(0.7565627752532791), np.float64(0.7492705868579317), np.float64(0.7282532016012468), np.float64(0.7093656017536499), np.float64(0.7230867579908676), np.float64(0.7049705082824255), np.float64(0.693345171655674), np.float64(0.7175674205713881), np.float64(0.6813303666371784), np.float64(0.6574816641602591), np.float64(0.7182555131106191), np.float64(0.6407605559926567), np.float64(0.6616396464329102), np.float64(0.427297089634752)]
KNN k=63: [np.float64(0.6040307548928239), np.float64(0.7071216854922695), np.float64(0.7276816137385853), np.float64(0.751587676481394), np.float64(0.7520159503766062), np.float64(0.7474114180760695), np.float64(0.7413261605415861), np.float64(0.7215921850437906), np.float64(0.712837644090153), np.float64(0.7260763270494481), np.float64(0.6988109436553543), np.float64(0.6869570914570559), np.float64(0.7162638607167855), np.float64(0.6727576092406957), np.float64(0.6577109864799264), np.float64(0.7427904190595569), np.float64(0.6060195852534562), np.float64(0.6039004496496916), np.float64(0.427297089634752)]
KNN k=64: [np.float64(0.6040307548928239), np.float64(0.6937456759374567), np.float64(0.71900826446281), np.float64(0.7449666655610467), np.float64(0.7467753522357341), np.float64(0.7509948336367294), np.float64(0.7372727419772256), np.float64(0.731573401364317), np.float64(0.712837644090153), np.float64(0.7296765905946219), np.float64(0.7126353847383643), np.float64(0.6923759769739193), np.float64(0.7162638607167855), np.float64(0.6785179357104966), np.float64(0.6577109864799264), np.float64(0.7219391624357379), np.float64(0.6060195852534562), np.float64(0.6039004496496916), np.float64(0.427297089634752)]
KNN k=65: [np.float64(0.6040307548928239), np.float64(0.6937456759374567), np.float64(0.71900826446281), np.float64(0.7573939773778613), np.float64(0.7520159503766062), np.float64(0.7555321390937829), np.float64(0.7361585940058959), np.float64(0.6969289610335537), np.float64(0.7187681739874688), np.float64(0.7137563722551872), np.float64(0.7034752220176911), np.float64(0.6891258296850727), np.float64(0.7081929078669039), np.float64(0.6791174656424867), np.float64(0.6640800317256128), np.float64(0.6899703909817352), np.float64(0.6060195852534562), np.float64(0.6039004496496916), np.float64(0.427297089634752)]
KNN k=66: [np.float64(0.5641355641355641), np.float64(0.6937456759374567), np.float64(0.7276816137385853), np.float64(0.7449666655610467), np.float64(0.7467753522357341), np.float64(0.7600010203821331), np.float64(0.7413261605415861), np.float64(0.707370374556118), np.float64(0.712837644090153), np.float64(0.7137563722551872), np.float64(0.7034752220176911), np.float64(0.6891258296850727), np.float64(0.706184899814509), np.float64(0.6762322741897419), np.float64(0.6616405857756622), np.float64(0.7062531052594223), np.float64(0.6407605559926567), np.float64(0.6039004496496916), np.float64(0.427297089634752)]
KNN k=67: [np.float64(0.5641355641355641), np.float64(0.6798952457695407), np.float64(0.7100539909528674), np.float64(0.7573939773778613), np.float64(0.7359983986537834), np.float64(0.7555321390937829), np.float64(0.7482021545031056), np.float64(0.6907281607904783), np.float64(0.7153653440558835), np.float64(0.7142596105725025), np.float64(0.697045420636443), np.float64(0.6857948729373778), np.float64(0.7081929078669039), np.float64(0.6762322741897419), np.float64(0.6616405857756622), np.float64(0.6584321630946487), np.float64(0.6631027692093202), np.float64(0.6039004496496916), np.float64(0.427297089634752)]
KNN k=68: [np.float64(0.5641355641355641), np.float64(0.7071216854922695), np.float64(0.7100539909528674), np.float64(0.733270351125807), np.float64(0.7359983986537834), np.float64(0.7555321390937829), np.float64(0.7492705868579317), np.float64(0.7033585612806694), np.float64(0.722113895738946), np.float64(0.7216271352786721), np.float64(0.7061816967552628), np.float64(0.6891258296850727), np.float64(0.7109319492085483), np.float64(0.6732979224034461), np.float64(0.6596395275626389), np.float64(0.6584321630946487), np.float64(0.6921711353162966), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=69: [np.float64(0.5641355641355641), np.float64(0.6937456759374567), np.float64(0.7100539909528674), np.float64(0.7312741482262031), np.float64(0.7359983986537834), np.float64(0.7640196191682566), np.float64(0.7413261605415861), np.float64(0.7033585612806694), np.float64(0.7215727032061967), np.float64(0.7231190727081139), np.float64(0.7123398523747936), np.float64(0.6767896580049775), np.float64(0.7025539971909059), np.float64(0.670311964270255), np.float64(0.6602129704173912), np.float64(0.5997652167772914), np.float64(0.6921711353162966), np.float64(0.43235128541940326), np.float64(0.427297089634752)]
KNN k=70: [np.float64(0.5641355641355641), np.float64(0.6937456759374567), np.float64(0.71900826446281), np.float64(0.7382039573820395), np.float64(0.7519066876560635), np.float64(0.7640196191682566), np.float64(0.7387807478063689), np.float64(0.7100327214242138), np.float64(0.7248995725643693), np.float64(0.7322959600616566), np.float64(0.7153179728740826), np.float64(0.6836509691484112), np.float64(0.7075992394260725), np.float64(0.6708919804318785), np.float64(0.657079368128845), np.float64(0.5997652167772914), np.float64(0.6921711353162966), np.float64(0.43235128541940326), np.float64(0.427297089634752)]
KNN k=71: [np.float64(0.5641355641355641), np.float64(0.6937456759374567), np.float64(0.7100539909528674), np.float64(0.7509571478749562), np.float64(0.7424631054607636), np.float64(0.7600010203821331), np.float64(0.7282909087548062), np.float64(0.7169686257180734), np.float64(0.7215727032061967), np.float64(0.7252137871249131), np.float64(0.7182908275529662), np.float64(0.6788682398561036), np.float64(0.7018290410256381), np.float64(0.6708919804318785), np.float64(0.6544243068737863), np.float64(0.5997652167772914), np.float64(0.7776127986615778), np.float64(0.43235128541940326), np.float64(0.427297089634752)]
KNN k=72: [np.float64(0.5641355641355641), np.float64(0.6798952457695407), np.float64(0.7100539909528674), np.float64(0.7509571478749562), np.float64(0.7414406358668654), np.float64(0.7725906226881968), np.float64(0.7282909087548062), np.float64(0.7100327214242138), np.float64(0.7248995725643693), np.float64(0.7429777550796123), np.float64(0.712281795511222), np.float64(0.6788682398561036), np.float64(0.6926677812276092), np.float64(0.6678135548142213), np.float64(0.6624180587273878), np.float64(0.4252332056674264), np.float64(0.7776127986615778), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=73: [np.float64(0.5641355641355641), np.float64(0.6937456759374567), np.float64(0.7100539909528674), np.float64(0.7509571478749562), np.float64(0.7467753522357341), np.float64(0.7565627752532791), np.float64(0.7282909087548062), np.float64(0.7208030613942653), np.float64(0.7215727032061967), np.float64(0.7342868246103456), np.float64(0.7091778344507005), np.float64(0.6788682398561036), np.float64(0.6918004193549132), np.float64(0.6678135548142213), np.float64(0.6591299435809576), np.float64(0.4252332056674264), np.float64(0.7776127986615778), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=74: [np.float64(0.5641355641355641), np.float64(0.6937456759374567), np.float64(0.693698347107438), np.float64(0.7401590300740042), np.float64(0.7467753522357341), np.float64(0.7600010203821331), np.float64(0.7282909087548062), np.float64(0.731573401364317), np.float64(0.7246991133850376), np.float64(0.7312222024550792), np.float64(0.7186093724611984), np.float64(0.6788682398561036), np.float64(0.6884805926032607), np.float64(0.6646747740191967), np.float64(0.6591299435809576), np.float64(0.4256221852129855), np.float64(0.6921711353162966), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=75: [np.float64(0.5641355641355641), np.float64(0.7151490733279613), np.float64(0.7277777777777777), np.float64(0.7449666655610467), np.float64(0.7414406358668654), np.float64(0.7687632904721365), np.float64(0.7346942608173077), np.float64(0.7208030613942653), np.float64(0.7246991133850376), np.float64(0.7252137871249131), np.float64(0.709334342047503), np.float64(0.6752602172494965), np.float64(0.6876095804473307), np.float64(0.6652508920328367), np.float64(0.6557594268812889), np.float64(0.4256221852129855), np.float64(0.6921711353162966), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=76: [np.float64(0.595995995995996), np.float64(0.6798952457695407), np.float64(0.71900826446281), np.float64(0.7449666655610467), np.float64(0.7466948704389211), np.float64(0.7520193810526684), np.float64(0.7282909087548062), np.float64(0.7241850485727556), np.float64(0.728187438389025), np.float64(0.7252137871249131), np.float64(0.7161923939832111), np.float64(0.6752602172494965), np.float64(0.7005713597559344), np.float64(0.6652508920328367), np.float64(0.6676935695443433), np.float64(0.4256221852129855), np.float64(0.6921711353162966), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=77: [np.float64(0.5641355641355641), np.float64(0.7151490733279613), np.float64(0.7190704032809296), np.float64(0.7382039573820395), np.float64(0.76204591199446), np.float64(0.749027387606553), np.float64(0.7413261605415861), np.float64(0.7241850485727556), np.float64(0.7179028709838751), np.float64(0.728369591819186), np.float64(0.7098132107058259), np.float64(0.6811894609238539), np.float64(0.6910578406972283), np.float64(0.6691383791617672), np.float64(0.6721915792099098), np.float64(0.4256221852129855), np.float64(0.7776127986615778), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=78: [np.float64(0.5641355641355641), np.float64(0.7151490733279613), np.float64(0.7361739384211294), np.float64(0.7449666655610467), np.float64(0.76204591199446), np.float64(0.7396296727320052), np.float64(0.7240647536057692), np.float64(0.7241850485727556), np.float64(0.7179690670536786), np.float64(0.7314374618853986), np.float64(0.7130455658955768), np.float64(0.6775406523337822), np.float64(0.6939386455472953), np.float64(0.6731405846537419), np.float64(0.6668374052116386), np.float64(0.4256221852129855), np.float64(0.6921711353162966), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=79: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7361739384211294), np.float64(0.7449666655610467), np.float64(0.7669979112602064), np.float64(0.7644090893733319), np.float64(0.7372727419772256), np.float64(0.7279154782468967), np.float64(0.7248538512398266), np.float64(0.740157292817314), np.float64(0.7098132107058259), np.float64(0.6737787706853885), np.float64(0.690462014977679), np.float64(0.669936885214033), np.float64(0.6668374052116386), np.float64(0.4256221852129855), np.float64(0.7776127986615778), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=80: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7122093023255814), np.float64(0.751587676481394), np.float64(0.7570193740685544), np.float64(0.7520193810526684), np.float64(0.7372727419772256), np.float64(0.7203757338551858), np.float64(0.7144057415389612), np.float64(0.740157292817314), np.float64(0.7098132107058259), np.float64(0.680098440372413), np.float64(0.6939386455472953), np.float64(0.6666608437695529), np.float64(0.6668374052116386), np.float64(0.4256221852129855), np.float64(0.6921711353162966), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=81: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7100539909528674), np.float64(0.751587676481394), np.float64(0.7519066876560635), np.float64(0.761048683715138), np.float64(0.7442486176935229), np.float64(0.7090489236790606), np.float64(0.7179690670536786), np.float64(0.7350094100950266), np.float64(0.7030640158606254), np.float64(0.6737787706853885), np.float64(0.686867331661125), np.float64(0.6809795689731225), np.float64(0.6717820161957065), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=82: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7031029939575667), np.float64(0.7449666655610467), np.float64(0.7466948704389211), np.float64(0.7555321390937829), np.float64(0.7442486176935229), np.float64(0.7164805528969987), np.float64(0.7071454028406033), np.float64(0.7493114564614732), np.float64(0.7064885212443147), np.float64(0.6866980132483772), np.float64(0.686867331661125), np.float64(0.6889646152337531), np.float64(0.6769177330895795), np.float64(0.4256221852129855), np.float64(0.6921711353162966), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=83: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.71900826446281), np.float64(0.7509571478749562), np.float64(0.7519066876560635), np.float64(0.7520193810526684), np.float64(0.7442486176935229), np.float64(0.7124918460534898), np.float64(0.7144057415389612), np.float64(0.7280601600405091), np.float64(0.6995314518633294), np.float64(0.6658808981381971), np.float64(0.686867331661125), np.float64(0.6875401646159264), np.float64(0.7059451622884931), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=84: [np.float64(0.6040307548928239), np.float64(0.6937456759374567), np.float64(0.7031029939575667), np.float64(0.7449666655610467), np.float64(0.7519066876560635), np.float64(0.7396296727320052), np.float64(0.7442486176935229), np.float64(0.7242389649923896), np.float64(0.7265020868102305), np.float64(0.7312222024550792), np.float64(0.7098132107058259), np.float64(0.6829742318900439), np.float64(0.6900420107288311), np.float64(0.6927524271639481), np.float64(0.6996603312311369), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=85: [np.float64(0.6040307548928239), np.float64(0.7151490733279613), np.float64(0.7361739384211294), np.float64(0.7573939773778613), np.float64(0.7570193740685544), np.float64(0.7474114180760695), np.float64(0.7442486176935229), np.float64(0.7203755148960629), np.float64(0.7144057415389612), np.float64(0.7286021945069174), np.float64(0.6883821046618473), np.float64(0.6791205269936343), np.float64(0.6900420107288311), np.float64(0.7006699534420152), np.float64(0.7032497126201575), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=86: [np.float64(0.6040307548928239), np.float64(0.7151490733279613), np.float64(0.71900826446281), np.float64(0.7509571478749562), np.float64(0.7414406358668654), np.float64(0.7427311399914139), np.float64(0.7331580766192733), np.float64(0.7242389649923896), np.float64(0.7332108569945882), np.float64(0.7350094100950266), np.float64(0.7030640158606254), np.float64(0.6751261715933671), np.float64(0.6782953751264931), np.float64(0.6941351098726058), np.float64(0.6964637014723414), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=87: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7443181818181818), np.float64(0.7509571478749562), np.float64(0.7519066876560635), np.float64(0.7379700481052021), np.float64(0.7402360500643225), np.float64(0.7242389649923896), np.float64(0.7332108569945882), np.float64(0.7286021945069174), np.float64(0.6921047544488942), np.float64(0.6791205269936343), np.float64(0.6782953751264931), np.float64(0.6941351098726058), np.float64(0.7039621555889266), np.float64(0.4256221852129855), np.float64(0.7769052093120367), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=88: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7122093023255814), np.float64(0.7382039573820395), np.float64(0.7359983986537834), np.float64(0.7379700481052021), np.float64(0.739604899319342), np.float64(0.728012107933119), np.float64(0.7396163954798294), np.float64(0.7286021945069174), np.float64(0.7037525728298797), np.float64(0.670979283864878), np.float64(0.6817490325627759), np.float64(0.6871705712518673), np.float64(0.7170927921052165), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=89: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7443181818181818), np.float64(0.7573939773778613), np.float64(0.7304336329984135), np.float64(0.7379700481052021), np.float64(0.7361585940058959), np.float64(0.7164805528969987), np.float64(0.7364483935764238), np.float64(0.7104055604291788), np.float64(0.6923996708021579), np.float64(0.670979283864878), np.float64(0.6899011612921703), np.float64(0.7002240683638002), np.float64(0.7164344111539005), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=90: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7277777777777777), np.float64(0.7449666655610467), np.float64(0.7247294546233795), np.float64(0.7348218157700059), np.float64(0.739604899319342), np.float64(0.7203755148960629), np.float64(0.7332108569945882), np.float64(0.7252075038801538), np.float64(0.684123025768911), np.float64(0.670979283864878), np.float64(0.6985462041139625), np.float64(0.6999638972589983), np.float64(0.7318964442471422), np.float64(0.4256221852129855), np.float64(0.6056764797995616), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=91: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7190704032809296), np.float64(0.7449666655610467), np.float64(0.7413693346190936), np.float64(0.7474114180760695), np.float64(0.7436347421562082), np.float64(0.7084011878532427), np.float64(0.7298976662003976), np.float64(0.7142261296258433), np.float64(0.6883101041861749), np.float64(0.6751261715933671), np.float64(0.6945309233283916), np.float64(0.6999638972589983), np.float64(0.728555752616177), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=92: [np.float64(0.6344916344916345), np.float64(0.702054794520548), np.float64(0.7190704032809296), np.float64(0.733270351125807), np.float64(0.7304336329984135), np.float64(0.7348218157700059), np.float64(0.7519946206542734), np.float64(0.7203755148960629), np.float64(0.7230166884638664), np.float64(0.7216660762919044), np.float64(0.6883101041861749), np.float64(0.670979283864878), np.float64(0.6945309233283916), np.float64(0.6999638972589983), np.float64(0.7211724875963273), np.float64(0.4256221852129855), np.float64(0.6056764797995616), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=93: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7277777777777777), np.float64(0.7449666655610467), np.float64(0.7413693346190936), np.float64(0.7427311399914139), np.float64(0.739604899319342), np.float64(0.7208904109589042), np.float64(0.7230166884638664), np.float64(0.7216660762919044), np.float64(0.6883101041861749), np.float64(0.6823229474136453), np.float64(0.6998992450473973), np.float64(0.6964735102257948), np.float64(0.7170587194599489), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=94: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7277777777777777), np.float64(0.7382039573820395), np.float64(0.7413693346190936), np.float64(0.7299301408890451), np.float64(0.7558102180077986), np.float64(0.732349841938883), np.float64(0.7230166884638664), np.float64(0.7216660762919044), np.float64(0.6883101041861749), np.float64(0.6818678644657375), np.float64(0.6998992450473973), np.float64(0.6964735102257948), np.float64(0.7077496278223393), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=95: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7361739384211294), np.float64(0.7509571478749562), np.float64(0.7413693346190936), np.float64(0.7427311399914139), np.float64(0.7320098673230975), np.float64(0.7164133773112535), np.float64(0.7230166884638664), np.float64(0.7064074050416068), np.float64(0.688829140087786), np.float64(0.6818678644657375), np.float64(0.6911789423656511), np.float64(0.6928505706033017), np.float64(0.7141372627180382), np.float64(0.4256221852129855), np.float64(0.6631027692093202), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=96: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7361739384211294), np.float64(0.7382039573820395), np.float64(0.7359136058966471), np.float64(0.7299301408890451), np.float64(0.7435611263736264), np.float64(0.7372781322821613), np.float64(0.7194332505466284), np.float64(0.7216660762919044), np.float64(0.688829140087786), np.float64(0.6859795701464336), np.float64(0.6911789423656511), np.float64(0.6851600914338338), np.float64(0.7141372627180382), np.float64(0.4256221852129855), np.float64(0.6056764797995616), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=97: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7361739384211294), np.float64(0.7382039573820395), np.float64(0.7359136058966471), np.float64(0.7348218157700059), np.float64(0.7514269001701646), np.float64(0.7248107091781548), np.float64(0.7157426522033304), np.float64(0.7216660762919044), np.float64(0.6943850160122482), np.float64(0.6818678644657375), np.float64(0.7261846216300758), np.float64(0.6851600914338338), np.float64(0.7019172174565227), np.float64(0.4256221852129855), np.float64(0.7761999061962582), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=98: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7277777777777777), np.float64(0.7312741482262031), np.float64(0.7303089823978244), np.float64(0.7427311399914139), np.float64(0.7395138595485272), np.float64(0.7336258561643836), np.float64(0.7119347435022642), np.float64(0.7179607263906527), np.float64(0.6843292214402814), np.float64(0.6771241830065359), np.float64(0.7224367852378383), np.float64(0.7046618216442565), np.float64(0.6944899109842984), np.float64(0.4256221852129855), np.float64(0.4351742976066597), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=99: [np.float64(0.6040307548928239), np.float64(0.702054794520548), np.float64(0.7277777777777777), np.float64(0.7375973126731044), np.float64(0.7359136058966471), np.float64(0.7427311399914139), np.float64(0.7435611263736264), np.float64(0.7298758061936997), np.float64(0.7079981938682433), np.float64(0.7179607263906527), np.float64(0.6898692069588359), np.float64(0.6863563060550308), np.float64(0.7184279473658298), np.float64(0.7229458144879051), np.float64(0.6944899109842984), np.float64(0.4256221852129855), np.float64(0.4351742976066597), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
KNN k=100: [np.float64(0.5688545688545688), np.float64(0.702054794520548), np.float64(0.7277777777777777), np.float64(0.7443677119891317), np.float64(0.7303089823978244), np.float64(0.7509948336367294), np.float64(0.7435611263736264), np.float64(0.7372781322821613), np.float64(0.7133934328083265), np.float64(0.714071635722745), np.float64(0.6943850160122482), np.float64(0.6817653890824623), np.float64(0.7094596276475024), np.float64(0.7229458144879051), np.float64(0.6858639327874505), np.float64(0.4256221852129855), np.float64(0.4351742976066597), np.float64(0.43200801871032407), np.float64(0.427297089634752)]
